"Region Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NW,"9/28/2020 12 a.m. PDT",3246,-1,9506,942,55,8792,8329,1157
NW,"9/28/2020 1 a.m. PDT",3177,0,8943,941,55,8195,7963,1157
NW,"9/28/2020 2 a.m. PDT",3146,0,8657,946,54,8009,7568,1156
NW,"9/28/2020 3 a.m. PDT",3246,-3,8758,949,55,7603,7354,1157
NW,"9/28/2020 4 a.m. PDT",3326,-1,8903,955,53,7467,7352,1159
NW,"9/28/2020 5 a.m. PDT",3533,-1,9289,964,53,7600,7505,1159
NW,"9/28/2020 6 a.m. PDT",3922,1,10212,968,53,7809,8128,1158
NW,"9/28/2020 7 a.m. PDT",3872,112,12824,986,56,8139,8465,1158
NW,"9/28/2020 8 a.m. PDT",3446,1345,13310,1006,56,8208,8405,1159
NW,"9/28/2020 9 a.m. PDT",3710,2792,12971,999,55,7220,7950,1158
NW,"9/28/2020 10 a.m. PDT",3831,3133,13174,973,55,6725,7477,1155
NW,"9/28/2020 11 a.m. PDT",3827,3141,13215,948,56,6853,7553,1153
NW,"9/28/2020 12 p.m. PDT",3881,3062,13655,938,54,7380,7827,1151
NW,"9/28/2020 1 p.m. PDT",3879,3063,13985,913,54,8345,8060,1148
NW,"9/28/2020 2 p.m. PDT",4053,3109,14452,926,55,9026,8141,1146
NW,"9/28/2020 3 p.m. PDT",4297,3147,14495,925,54,9591,8104,1146
NW,"9/28/2020 4 p.m. PDT",4485,3125,14447,930,53,9705,8006,1145
NW,"9/28/2020 5 p.m. PDT",4482,2600,14913,926,53,10243,8284,1145
NW,"9/28/2020 6 p.m. PDT",3825,1012,15703,929,54,11300,8915,1144
NW,"9/28/2020 7 p.m. PDT",3040,49,15564,916,55,11542,9974,1144
NW,"9/28/2020 8 p.m. PDT",2592,1,15646,932,54,11448,9980,1147
NW,"9/28/2020 9 p.m. PDT",2332,-1,14691,944,55,11492,9972,1150
NW,"9/28/2020 10 p.m. PDT",2242,-1,13440,960,55,10600,9600,1153
NW,"9/28/2020 11 p.m. PDT",2394,-1,11072,951,55,9957,9066,1154
NW,"9/29/2020 12 a.m. PDT",2674,2,9878,975,55,9345,8855,1156
NW,"9/29/2020 1 a.m. PDT",2984,1,9212,982,55,8569,8588,1157
NW,"9/29/2020 2 a.m. PDT",3343,-1,8521,990,56,7973,8255,1158
NW,"9/29/2020 3 a.m. PDT",3467,1,8180,1001,55,7850,7849,1156
NW,"9/29/2020 4 a.m. PDT",3600,-3,8195,1010,56,7754,7811,1156
NW,"9/29/2020 5 a.m. PDT",3600,0,8607,1018,56,8115,8010,1150
NW,"9/29/2020 6 a.m. PDT",3911,0,9865,1021,56,8480,8713,1151
NW,"9/29/2020 7 a.m. PDT",4122,123,12040,1029,55,8633,9078,1150
NW,"9/29/2020 8 a.m. PDT",3912,1378,12959,1015,56,8257,8551,1151
NW,"9/29/2020 9 a.m. PDT",3718,2783,12749,993,55,7678,7980,1151
NW,"9/29/2020 10 a.m. PDT",3639,3009,12736,983,54,7497,7861,1148
NW,"9/29/2020 11 a.m. PDT",3469,2974,12923,936,55,7844,8284,1146
NW,"9/29/2020 12 p.m. PDT",3284,2969,13226,923,54,8419,8685,1144
NW,"9/29/2020 1 p.m. PDT",3233,2941,14234,894,53,9114,9035,1142
NW,"9/29/2020 2 p.m. PDT",3213,2963,14358,876,53,9826,9230,1140
NW,"9/29/2020 3 p.m. PDT",3206,3020,15142,875,51,10163,9441,1137
NW,"9/29/2020 4 p.m. PDT",2967,3021,15634,880,52,10559,9148,1137
NW,"9/29/2020 5 p.m. PDT",2419,2471,16178,880,51,11894,9518,1135
NW,"9/29/2020 6 p.m. PDT",1705,910,16827,879,52,13243,10395,1136
NW,"9/29/2020 7 p.m. PDT",1693,36,16600,888,53,13102,10445,1135
NW,"9/29/2020 8 p.m. PDT",1711,1,16714,902,52,12599,9663,1137
NW,"9/29/2020 9 p.m. PDT",1797,-2,16145,935,53,11541,8753,1140
NW,"9/29/2020 10 p.m. PDT",1951,-1,14506,949,55,10097,8680,1143
NW,"9/29/2020 11 p.m. PDT",1923,-1,11963,961,56,9191,8607,1144
NW,"9/30/2020 12 a.m. PDT",2025,0,10698,967,55,9229,8181,1144
NW,"9/30/2020 1 a.m. PDT",1865,-2,9470,973,56,8957,7851,1146
NW,"9/30/2020 2 a.m. PDT",1955,-1,8976,972,56,8790,7806,1148
NW,"9/30/2020 3 a.m. PDT",1820,-1,8716,978,56,8708,8110,1148
NW,"9/30/2020 4 a.m. PDT",2368,-1,8462,1044,55,8449,7942,1148
NW,"9/30/2020 5 a.m. PDT",2809,-3,8732,983,57,8043,8054,1148
NW,"9/30/2020 6 a.m. PDT",2925,-1,9817,996,57,8352,8568,1149
NW,"9/30/2020 7 a.m. PDT",2648,83,12773,994,55,9164,9195,1150
NW,"9/30/2020 8 a.m. PDT",2406,1159,13554,997,56,8878,9190,1149
NW,"9/30/2020 9 a.m. PDT",2684,2428,13155,976,56,8487,8673,1150
NW,"9/30/2020 10 a.m. PDT",2772,2783,13452,978,56,8436,8274,1155
NW,"9/30/2020 11 a.m. PDT",2907,2853,13721,975,57,8754,8565,1153
NW,"9/30/2020 12 p.m. PDT",2683,2845,14032,927,56,9260,8853,1150
NW,"9/30/2020 1 p.m. PDT",2381,2848,14501,891,56,10187,9002,1142
NW,"9/30/2020 2 p.m. PDT",1916,2865,14896,864,56,11020,9390,1137
NW,"9/30/2020 3 p.m. PDT",1646,2931,15302,855,55,11886,9513,1136
NW,"9/30/2020 4 p.m. PDT",1366,3010,15616,864,56,12746,9936,1136
NW,"9/30/2020 5 p.m. PDT",1262,2258,16965,865,56,13418,9958,1141
NW,"9/30/2020 6 p.m. PDT",1622,782,17125,869,56,14099,10162,1141
NW,"9/30/2020 7 p.m. PDT",2266,18,17164,876,55,13923,9969,1142
NW,"9/30/2020 8 p.m. PDT",2536,0,16701,907,55,13388,9889,1141
NW,"9/30/2020 9 p.m. PDT",2467,-1,15462,921,56,11912,9177,1144
NW,"9/30/2020 10 p.m. PDT",2352,-1,14119,921,57,10474,8924,1147
NW,"9/30/2020 11 p.m. PDT",2166,-1,11848,917,56,10050,8521,1148
NW,"10/1/2020 12 a.m. PDT",2148,0,10367,901,57,9182,8408,1148
