Date,Time,kvarh d,kWh d,,
1/6/2009,2:30:00 PM,28.08,105.84,,
1/6/2009,2:45:00 PM,28.8,108.72,,
1/6/2009,3:00:00 PM,29.52,108,,
1/6/2009,3:15:00 PM,30.96,109.44,,
1/6/2009,3:30:00 PM,30.24,108.72,,
1/6/2009,3:45:00 PM,29.52,105.84,,
1/6/2009,4:00:00 PM,28.8,106.56,,
1/6/2009,4:15:00 PM,28.8,103.68,,
1/6/2009,4:30:00 PM,28.8,104.4,,
1/6/2009,4:45:00 PM,30.24,102.96,,
1/6/2009,5:00:00 PM,25.92,96.48,,
1/6/2009,5:15:00 PM,25.2,95.04,,
1/6/2009,5:30:00 PM,25.2,94.32,,
1/6/2009,5:45:00 PM,25.2,93.6,,
1/6/2009,6:00:00 PM,25.92,92.88,,
1/6/2009,6:15:00 PM,25.2,90,,
1/6/2009,6:30:00 PM,25.2,89.28,,
1/6/2009,6:45:00 PM,25.2,89.28,,
1/6/2009,7:00:00 PM,25.2,88.56,,
1/6/2009,7:15:00 PM,25.92,89.28,,
1/6/2009,7:30:00 PM,25.92,89.28,,
1/6/2009,7:45:00 PM,25.2,87.12,,
1/6/2009,8:00:00 PM,25.92,87.12,,
1/6/2009,8:15:00 PM,25.2,85.68,,
1/6/2009,8:30:00 PM,25.2,86.4,,
1/6/2009,8:45:00 PM,24.48,85.68,,
1/6/2009,9:00:00 PM,25.2,86.4,,
1/6/2009,9:15:00 PM,24.48,85.68,,
1/6/2009,9:30:00 PM,25.2,86.4,,
1/6/2009,9:45:00 PM,24.48,84.96,,
1/6/2009,10:00:00 PM,25.2,84.96,,
1/6/2009,10:15:00 PM,25.2,84.96,,
1/6/2009,10:30:00 PM,24.48,82.8,,
1/6/2009,10:45:00 PM,25.2,83.52,,
1/6/2009,11:00:00 PM,25.2,82.8,,
1/6/2009,11:15:00 PM,24.48,84.24,,
1/6/2009,11:30:00 PM,25.2,82.8,,
1/6/2009,11:45:00 PM,24.48,82.08,,
1/7/2009,12:00:00 AM,24.48,82.8,,
1/7/2009,12:15:00 AM,24.48,82.08,,
1/7/2009,12:30:00 AM,24.48,82.8,,
1/7/2009,12:45:00 AM,24.48,81.36,,
1/7/2009,1:00:00 AM,25.2,82.08,,
1/7/2009,1:15:00 AM,24.48,82.8,,
1/7/2009,1:30:00 AM,25.2,82.08,,
1/7/2009,1:45:00 AM,25.2,83.52,,
1/7/2009,2:00:00 AM,24.48,82.08,,
1/7/2009,2:15:00 AM,25.2,82.08,,
1/7/2009,2:30:00 AM,24.48,83.52,,
1/7/2009,2:45:00 AM,25.2,82.08,,
1/7/2009,3:00:00 AM,25.2,83.52,,
1/7/2009,3:15:00 AM,24.48,82.08,,
1/7/2009,3:30:00 AM,25.2,82.8,,
1/7/2009,3:45:00 AM,24.48,82.08,,
1/7/2009,4:00:00 AM,24.48,82.8,,
1/7/2009,4:15:00 AM,25.92,83.52,,
1/7/2009,4:30:00 AM,25.2,84.24,,
1/7/2009,4:45:00 AM,24.48,83.52,,
1/7/2009,5:00:00 AM,25.2,84.96,,
1/7/2009,5:15:00 AM,25.2,84.96,,
1/7/2009,5:30:00 AM,25.2,85.68,,
1/7/2009,5:45:00 AM,25.92,86.4,,
1/7/2009,6:00:00 AM,25.92,92.16,,
1/7/2009,6:15:00 AM,28.08,96.48,,
1/7/2009,6:30:00 AM,26.64,97.92,,
1/7/2009,6:45:00 AM,26.64,97.2,,
1/7/2009,7:00:00 AM,27.36,100.08,,
1/7/2009,7:15:00 AM,29.52,104.4,,
1/7/2009,7:30:00 AM,27.36,102.24,,
1/7/2009,7:45:00 AM,27.36,105.12,,
1/7/2009,8:00:00 AM,27.36,105.84,,
1/7/2009,8:15:00 AM,25.92,102.96,,
1/7/2009,8:30:00 AM,25.92,102.24,,
1/7/2009,8:45:00 AM,28.08,107.28,,
1/7/2009,9:00:00 AM,28.08,106.56,,
1/7/2009,9:15:00 AM,26.64,104.4,,
1/7/2009,9:30:00 AM,25.92,105.84,,
1/7/2009,9:45:00 AM,26.64,107.28,,
1/7/2009,10:00:00 AM,26.64,107.28,,
1/7/2009,10:15:00 AM,30.96,115.2,,
1/7/2009,10:30:00 AM,28.08,111.6,,
1/7/2009,10:45:00 AM,28.08,110.88,,
1/7/2009,11:00:00 AM,28.8,112.32,,
1/7/2009,11:15:00 AM,28.8,110.16,,
1/7/2009,11:30:00 AM,30.24,113.76,,
1/7/2009,11:45:00 AM,30.96,112.32,,
1/7/2009,12:00:00 PM,28.8,108.72,,
1/7/2009,12:15:00 PM,28.8,111.6,,
1/7/2009,12:30:00 PM,29.52,112.32,,
1/7/2009,12:45:00 PM,28.8,113.76,,
1/7/2009,1:00:00 PM,31.68,115.92,,
1/7/2009,1:15:00 PM,28.08,112.32,,
1/7/2009,1:30:00 PM,28.8,111.6,,
1/7/2009,1:45:00 PM,29.52,111.6,,
1/7/2009,2:00:00 PM,28.8,109.44,,
1/7/2009,2:15:00 PM,30.96,113.76,,
1/7/2009,2:30:00 PM,30.96,112.32,,
1/7/2009,2:45:00 PM,29.52,110.88,,
1/7/2009,3:00:00 PM,30.24,108.72,,
1/7/2009,3:15:00 PM,29.52,109.44,,
1/7/2009,3:30:00 PM,30.96,109.44,,
1/7/2009,3:45:00 PM,32.4,111.6,,
1/7/2009,4:00:00 PM,29.52,108,,
1/7/2009,4:15:00 PM,29.52,105.84,,
1/7/2009,4:30:00 PM,29.52,105.84,,
1/7/2009,4:45:00 PM,25.92,95.04,,
1/7/2009,5:00:00 PM,28.08,97.2,,
1/7/2009,5:15:00 PM,25.2,92.16,,
1/7/2009,5:30:00 PM,25.2,92.16,,
1/7/2009,5:45:00 PM,25.92,91.44,,
1/7/2009,6:00:00 PM,24.48,90.72,,
1/7/2009,6:15:00 PM,25.92,89.28,,
1/7/2009,6:30:00 PM,24.48,87.84,,
1/7/2009,6:45:00 PM,25.2,88.56,,
1/7/2009,7:00:00 PM,24.48,87.12,,
1/7/2009,7:15:00 PM,24.48,87.12,,
1/7/2009,7:30:00 PM,24.48,87.12,,
1/7/2009,7:45:00 PM,24.48,86.4,,
1/7/2009,8:00:00 PM,24.48,86.4,,
1/7/2009,8:15:00 PM,24.48,84.96,,
1/7/2009,8:30:00 PM,24.48,84.96,,
1/7/2009,8:45:00 PM,25.2,83.52,,
1/7/2009,9:00:00 PM,25.2,84.96,,
1/7/2009,9:15:00 PM,24.48,82.8,,
1/7/2009,9:30:00 PM,25.2,84.24,,
1/7/2009,9:45:00 PM,24.48,83.52,,
1/7/2009,10:00:00 PM,25.2,83.52,,
1/7/2009,10:15:00 PM,25.2,83.52,,
1/7/2009,10:30:00 PM,25.2,82.08,,
1/7/2009,10:45:00 PM,25.2,82.08,,
1/7/2009,11:00:00 PM,24.48,80.64,,
1/7/2009,11:15:00 PM,23.76,79.92,,
1/7/2009,11:30:00 PM,23.04,80.64,,
1/7/2009,11:45:00 PM,23.76,79.2,,
1/8/2009,12:00:00 AM,23.04,79.92,,
1/8/2009,12:15:00 AM,23.76,78.48,,
1/8/2009,12:30:00 AM,23.04,79.2,,
1/8/2009,12:45:00 AM,23.04,79.2,,
1/8/2009,1:00:00 AM,23.04,78.48,,
1/8/2009,1:15:00 AM,23.04,79.2,,
1/8/2009,1:30:00 AM,23.76,79.2,,
1/8/2009,1:45:00 AM,23.76,79.2,,
1/8/2009,2:00:00 AM,23.04,79.2,,
1/8/2009,2:15:00 AM,23.04,78.48,,
1/8/2009,2:30:00 AM,23.76,78.48,,
1/8/2009,2:45:00 AM,23.76,79.2,,
1/8/2009,3:00:00 AM,23.04,78.48,,
1/8/2009,3:15:00 AM,23.76,79.92,,
1/8/2009,3:30:00 AM,23.04,78.48,,
1/8/2009,3:45:00 AM,23.76,79.92,,
1/8/2009,4:00:00 AM,23.04,78.48,,
1/8/2009,4:15:00 AM,23.76,78.48,,
1/8/2009,4:30:00 AM,23.76,80.64,,
1/8/2009,4:45:00 AM,23.04,82.08,,
1/8/2009,5:00:00 AM,23.76,80.64,,
1/8/2009,5:15:00 AM,23.76,82.8,,
1/8/2009,5:30:00 AM,23.76,81.36,,
1/8/2009,5:45:00 AM,23.76,83.52,,
1/8/2009,6:00:00 AM,24.48,85.68,,
1/8/2009,6:15:00 AM,25.92,95.04,,
1/8/2009,6:30:00 AM,25.2,95.76,,
1/8/2009,6:45:00 AM,26.64,97.2,,
1/8/2009,7:00:00 AM,28.08,100.8,,
1/8/2009,7:15:00 AM,26.64,99.36,,
1/8/2009,7:30:00 AM,26.64,100.08,,
1/8/2009,7:45:00 AM,26.64,97.92,,
1/8/2009,8:00:00 AM,26.64,98.64,,
1/8/2009,8:15:00 AM,26.64,103.68,,
1/8/2009,8:30:00 AM,29.52,107.28,,
1/8/2009,8:45:00 AM,27.36,107.28,,
1/8/2009,9:00:00 AM,28.08,108.72,,
1/8/2009,9:15:00 AM,28.08,108.72,,
1/8/2009,9:30:00 AM,26.64,108,,
1/8/2009,9:45:00 AM,29.52,113.04,,
1/8/2009,10:00:00 AM,28.08,111.6,,
1/8/2009,10:15:00 AM,28.08,110.16,,
1/8/2009,10:30:00 AM,27.36,109.44,,
1/8/2009,10:45:00 AM,28.08,111.6,,
1/8/2009,11:00:00 AM,28.08,110.88,,
1/8/2009,11:15:00 AM,31.68,115.2,,
1/8/2009,11:30:00 AM,28.8,113.04,,
1/8/2009,11:45:00 AM,28.8,112.32,,
1/8/2009,12:00:00 PM,26.64,109.44,,
1/8/2009,12:15:00 PM,28.08,109.44,,
1/8/2009,12:30:00 PM,29.52,112.32,,
1/8/2009,12:45:00 PM,29.52,111.6,,
1/8/2009,1:00:00 PM,26.64,110.16,,
1/8/2009,1:15:00 PM,30.24,113.76,,
1/8/2009,1:30:00 PM,29.52,111.6,,
1/8/2009,1:45:00 PM,27.36,108.72,,
1/8/2009,2:00:00 PM,29.52,109.44,,
1/8/2009,2:15:00 PM,33.12,115.92,,
1/8/2009,2:30:00 PM,30.96,112.32,,
1/8/2009,2:45:00 PM,30.24,112.32,,
1/8/2009,3:00:00 PM,29.52,109.44,,
1/8/2009,3:15:00 PM,29.52,110.16,,
1/8/2009,3:30:00 PM,29.52,106.56,,
1/8/2009,3:45:00 PM,28.08,105.12,,
1/8/2009,4:00:00 PM,26.64,100.8,,
1/8/2009,4:15:00 PM,25.92,100.8,,
1/8/2009,4:30:00 PM,26.64,100.08,,
1/8/2009,4:45:00 PM,25.92,94.32,,
1/8/2009,5:00:00 PM,27.36,95.76,,
1/8/2009,5:15:00 PM,25.2,93.6,,
1/8/2009,5:30:00 PM,23.76,90.72,,
1/8/2009,5:45:00 PM,23.76,90,,
1/8/2009,6:00:00 PM,23.76,87.84,,
1/8/2009,6:15:00 PM,24.48,85.68,,
1/8/2009,6:30:00 PM,23.76,85.68,,
1/8/2009,6:45:00 PM,23.04,85.68,,
1/8/2009,7:00:00 PM,23.76,84.96,,
1/8/2009,7:15:00 PM,23.76,84.24,,
1/8/2009,7:30:00 PM,23.04,83.52,,
1/8/2009,7:45:00 PM,23.76,84.24,,
1/8/2009,8:00:00 PM,23.04,84.24,,
1/8/2009,8:15:00 PM,23.76,82.8,,
1/8/2009,8:30:00 PM,23.04,82.8,,
1/8/2009,8:45:00 PM,23.76,83.52,,
1/8/2009,9:00:00 PM,23.76,82.8,,
1/8/2009,9:15:00 PM,23.76,81.36,,
1/8/2009,9:30:00 PM,23.76,80.64,,
1/8/2009,9:45:00 PM,23.04,80.64,,
1/8/2009,10:00:00 PM,23.76,81.36,,
1/8/2009,10:15:00 PM,24.48,79.92,,
1/8/2009,10:30:00 PM,24.48,79.2,,
1/8/2009,10:45:00 PM,23.76,79.2,,
1/8/2009,11:00:00 PM,24.48,77.76,,
1/8/2009,11:15:00 PM,23.76,78.48,,
1/8/2009,11:30:00 PM,23.04,76.32,,
1/8/2009,11:45:00 PM,23.04,76.32,,
1/9/2009,12:00:00 AM,23.04,75.6,,
1/9/2009,12:15:00 AM,23.04,77.04,,
1/9/2009,12:30:00 AM,23.76,76.32,,
1/9/2009,12:45:00 AM,23.76,77.04,,
1/9/2009,1:00:00 AM,23.04,75.6,,
1/9/2009,1:15:00 AM,23.76,77.04,,
1/9/2009,1:30:00 AM,23.76,75.6,,
1/9/2009,1:45:00 AM,23.04,76.32,,
1/9/2009,2:00:00 AM,23.76,77.76,,
1/9/2009,2:15:00 AM,23.04,75.6,,
1/9/2009,2:30:00 AM,23.04,76.32,,
1/9/2009,2:45:00 AM,23.76,76.32,,
1/9/2009,3:00:00 AM,23.04,76.32,,
1/9/2009,3:15:00 AM,23.04,76.32,,
1/9/2009,3:30:00 AM,23.04,76.32,,
1/9/2009,3:45:00 AM,23.04,76.32,,
1/9/2009,4:00:00 AM,23.04,76.32,,
1/9/2009,4:15:00 AM,23.04,78.48,,
1/9/2009,4:30:00 AM,23.04,77.04,,
1/9/2009,4:45:00 AM,23.76,78.48,,
1/9/2009,5:00:00 AM,23.04,78.48,,
1/9/2009,5:15:00 AM,25.2,82.08,,
1/9/2009,5:30:00 AM,25.2,82.8,,
1/9/2009,5:45:00 AM,25.2,81.36,,
1/9/2009,6:00:00 AM,24.48,84.96,,
1/9/2009,6:15:00 AM,25.2,90.72,,
1/9/2009,6:30:00 AM,24.48,91.44,,
1/9/2009,6:45:00 AM,25.92,95.04,,
1/9/2009,7:00:00 AM,25.92,96.48,,
1/9/2009,7:15:00 AM,28.8,100.08,,
1/9/2009,7:30:00 AM,26.64,97.92,,
1/9/2009,7:45:00 AM,25.2,95.04,,
1/9/2009,8:00:00 AM,25.92,97.92,,
1/9/2009,8:15:00 AM,25.92,102.24,,
1/9/2009,8:30:00 AM,26.64,103.68,,
1/9/2009,8:45:00 AM,29.52,108,,
1/9/2009,9:00:00 AM,30.24,110.16,,
1/9/2009,9:15:00 AM,28.08,106.56,,
1/9/2009,9:30:00 AM,28.08,108,,
1/9/2009,9:45:00 AM,27.36,107.28,,
1/9/2009,10:00:00 AM,28.8,107.28,,
1/9/2009,10:15:00 AM,28.8,108,,
1/9/2009,10:30:00 AM,28.08,107.28,,
1/9/2009,10:45:00 AM,30.96,111.6,,
1/9/2009,11:00:00 AM,28.8,110.16,,
1/9/2009,11:15:00 AM,29.52,107.28,,
1/9/2009,11:30:00 AM,28.8,108.72,,
1/9/2009,11:45:00 AM,28.8,105.84,,
1/9/2009,12:00:00 PM,27.36,105.12,,
1/9/2009,12:15:00 PM,28.8,108,,
1/9/2009,12:30:00 PM,30.96,110.16,,
1/9/2009,12:45:00 PM,27.36,103.68,,
1/9/2009,1:00:00 PM,27.36,106.56,,
1/9/2009,1:15:00 PM,26.64,104.4,,
1/9/2009,1:30:00 PM,27.36,105.12,,
1/9/2009,1:45:00 PM,28.08,110.88,,
1/9/2009,2:00:00 PM,30.96,113.76,,
1/9/2009,2:15:00 PM,28.08,109.44,,
1/9/2009,2:30:00 PM,28.08,108.72,,
1/9/2009,2:45:00 PM,28.8,109.44,,
1/9/2009,3:00:00 PM,28.08,107.28,,
1/9/2009,3:15:00 PM,27.36,104.4,,
1/9/2009,3:30:00 PM,31.68,111.6,,
1/9/2009,3:45:00 PM,28.08,105.84,,
1/9/2009,4:00:00 PM,27.36,102.96,,
1/9/2009,4:15:00 PM,27.36,101.52,,
1/9/2009,4:30:00 PM,26.64,97.2,,
1/9/2009,4:45:00 PM,25.92,92.16,,
1/9/2009,5:00:00 PM,27.36,94.32,,
1/9/2009,5:15:00 PM,26.64,92.88,,
1/9/2009,5:30:00 PM,25.2,89.28,,
1/9/2009,5:45:00 PM,24.48,85.68,,
1/9/2009,6:00:00 PM,26.64,87.84,,
1/9/2009,6:15:00 PM,25.92,86.4,,
1/9/2009,6:30:00 PM,26.64,86.4,,
1/9/2009,6:45:00 PM,25.2,83.52,,
1/9/2009,7:00:00 PM,23.76,83.52,,
1/9/2009,7:15:00 PM,23.76,83.52,,
1/9/2009,7:30:00 PM,23.76,82.08,,
1/9/2009,7:45:00 PM,23.04,82.08,,
1/9/2009,8:00:00 PM,23.76,82.08,,
1/9/2009,8:15:00 PM,24.48,81.36,,
1/9/2009,8:30:00 PM,23.76,79.92,,
1/9/2009,8:45:00 PM,23.04,79.92,,
1/9/2009,9:00:00 PM,23.76,79.2,,
1/9/2009,9:15:00 PM,24.48,79.2,,
1/9/2009,9:30:00 PM,23.04,78.48,,
1/9/2009,9:45:00 PM,23.76,79.2,,
1/9/2009,10:00:00 PM,24.48,79.92,,
1/9/2009,10:15:00 PM,25.2,77.76,,
1/9/2009,10:30:00 PM,24.48,77.04,,
1/9/2009,10:45:00 PM,25.2,77.76,,
1/9/2009,11:00:00 PM,24.48,78.48,,
1/9/2009,11:15:00 PM,23.76,76.32,,
1/9/2009,11:30:00 PM,23.76,76.32,,
1/9/2009,11:45:00 PM,24.48,75.6,,
1/10/2009,12:00:00 AM,24.48,77.76,,
1/10/2009,12:15:00 AM,24.48,76.32,,
1/10/2009,12:30:00 AM,23.76,76.32,,
1/10/2009,12:45:00 AM,24.48,77.04,,
1/10/2009,1:00:00 AM,24.48,76.32,,
1/10/2009,1:15:00 AM,24.48,77.04,,
1/10/2009,1:30:00 AM,25.2,76.32,,
1/10/2009,1:45:00 AM,24.48,76.32,,
1/10/2009,2:00:00 AM,24.48,75.6,,
1/10/2009,2:15:00 AM,23.76,76.32,,
1/10/2009,2:30:00 AM,24.48,76.32,,
1/10/2009,2:45:00 AM,24.48,74.88,,
1/10/2009,3:00:00 AM,23.76,77.04,,
1/10/2009,3:15:00 AM,23.76,76.32,,
1/10/2009,3:30:00 AM,24.48,77.04,,
1/10/2009,3:45:00 AM,24.48,75.6,,
1/10/2009,4:00:00 AM,23.76,77.76,,
1/10/2009,4:15:00 AM,24.48,76.32,,
1/10/2009,4:30:00 AM,24.48,77.04,,
1/10/2009,4:45:00 AM,23.76,76.32,,
1/10/2009,5:00:00 AM,23.76,76.32,,
1/10/2009,5:15:00 AM,24.48,77.76,,
1/10/2009,5:30:00 AM,24.48,77.04,,
1/10/2009,5:45:00 AM,23.76,76.32,,
1/10/2009,6:00:00 AM,23.76,76.32,,
1/10/2009,6:15:00 AM,23.04,76.32,,
1/10/2009,6:30:00 AM,23.76,76.32,,
1/10/2009,6:45:00 AM,23.04,75.6,,
1/10/2009,7:00:00 AM,24.48,78.48,,
1/10/2009,7:15:00 AM,24.48,79.2,,
1/10/2009,7:30:00 AM,23.76,77.04,,
1/10/2009,7:45:00 AM,23.76,73.44,,
1/10/2009,8:00:00 AM,22.32,74.88,,
1/10/2009,8:15:00 AM,23.76,81.36,,
1/10/2009,8:30:00 AM,25.2,82.8,,
1/10/2009,8:45:00 AM,24.48,81.36,,
1/10/2009,9:00:00 AM,24.48,82.8,,
1/10/2009,9:15:00 AM,23.76,84.24,,
1/10/2009,9:30:00 AM,24.48,83.52,,
1/10/2009,9:45:00 AM,24.48,82.08,,
1/10/2009,10:00:00 AM,25.2,82.8,,
1/10/2009,10:15:00 AM,24.48,82.08,,
1/10/2009,10:30:00 AM,24.48,82.8,,
1/10/2009,10:45:00 AM,24.48,82.8,,
1/10/2009,11:00:00 AM,24.48,82.08,,
1/10/2009,11:15:00 AM,24.48,84.24,,
1/10/2009,11:30:00 AM,24.48,82.8,,
1/10/2009,11:45:00 AM,23.76,80.64,,
1/10/2009,12:00:00 PM,23.04,75.6,,
1/10/2009,12:15:00 PM,21.6,74.16,,
1/10/2009,12:30:00 PM,21.6,74.16,,
1/10/2009,12:45:00 PM,20.88,73.44,,
1/10/2009,1:00:00 PM,21.6,73.44,,
1/10/2009,1:15:00 PM,21.6,74.16,,
1/10/2009,1:30:00 PM,21.6,73.44,,
1/10/2009,1:45:00 PM,20.88,72,,
1/10/2009,2:00:00 PM,21.6,72,,
1/10/2009,2:15:00 PM,21.6,73.44,,
1/10/2009,2:30:00 PM,21.6,72.72,,
1/10/2009,2:45:00 PM,21.6,72,,
1/10/2009,3:00:00 PM,21.6,72,,
1/10/2009,3:15:00 PM,21.6,73.44,,
1/10/2009,3:30:00 PM,21.6,72,,
1/10/2009,3:45:00 PM,21.6,71.28,,
1/10/2009,4:00:00 PM,21.6,72,,
1/10/2009,4:15:00 PM,20.88,71.28,,
1/10/2009,4:30:00 PM,21.6,72.72,,
1/10/2009,4:45:00 PM,21.6,75.6,,
1/10/2009,5:00:00 PM,21.6,75.6,,
1/10/2009,5:15:00 PM,22.32,75.6,,
1/10/2009,5:30:00 PM,22.32,77.04,,
1/10/2009,5:45:00 PM,23.04,76.32,,
1/10/2009,6:00:00 PM,22.32,75.6,,
1/10/2009,6:15:00 PM,22.32,75.6,,
1/10/2009,6:30:00 PM,23.04,75.6,,
1/10/2009,6:45:00 PM,22.32,74.88,,
1/10/2009,7:00:00 PM,23.04,76.32,,
1/10/2009,7:15:00 PM,22.32,75.6,,
1/10/2009,7:30:00 PM,22.32,74.88,,
1/10/2009,7:45:00 PM,22.32,75.6,,
1/10/2009,8:00:00 PM,23.04,74.88,,
1/10/2009,8:15:00 PM,23.04,75.6,,
1/10/2009,8:30:00 PM,23.04,75.6,,
1/10/2009,8:45:00 PM,22.32,75.6,,
1/10/2009,9:00:00 PM,22.32,75.6,,
1/10/2009,9:15:00 PM,23.04,74.88,,
1/10/2009,9:30:00 PM,23.04,76.32,,
1/10/2009,9:45:00 PM,23.04,75.6,,
1/10/2009,10:00:00 PM,23.76,75.6,,
1/10/2009,10:15:00 PM,23.04,75.6,,
1/10/2009,10:30:00 PM,24.48,77.04,,
1/10/2009,10:45:00 PM,24.48,75.6,,
1/10/2009,11:00:00 PM,23.76,75.6,,
1/10/2009,11:15:00 PM,23.76,74.88,,
1/10/2009,11:30:00 PM,23.76,74.88,,
1/10/2009,11:45:00 PM,23.04,74.16,,
1/11/2009,12:00:00 AM,24.48,75.6,,
1/11/2009,12:15:00 AM,23.04,74.88,,
1/11/2009,12:30:00 AM,23.76,74.88,,
1/11/2009,12:45:00 AM,24.48,74.88,,
1/11/2009,1:00:00 AM,23.76,74.16,,
1/11/2009,1:15:00 AM,23.76,75.6,,
1/11/2009,1:30:00 AM,24.48,75.6,,
1/11/2009,1:45:00 AM,23.76,75.6,,
1/11/2009,2:00:00 AM,23.76,74.16,,
1/11/2009,2:15:00 AM,24.48,76.32,,
1/11/2009,2:30:00 AM,24.48,76.32,,
1/11/2009,2:45:00 AM,23.04,74.88,,
1/11/2009,3:00:00 AM,24.48,75.6,,
1/11/2009,3:15:00 AM,23.76,75.6,,
1/11/2009,3:30:00 AM,23.76,75.6,,
1/11/2009,3:45:00 AM,24.48,74.88,,
1/11/2009,4:00:00 AM,23.76,75.6,,
1/11/2009,4:15:00 AM,23.76,74.88,,
1/11/2009,4:30:00 AM,23.04,74.88,,
1/11/2009,4:45:00 AM,24.48,75.6,,
1/11/2009,5:00:00 AM,24.48,74.88,,
1/11/2009,5:15:00 AM,24.48,76.32,,
1/11/2009,5:30:00 AM,23.76,74.88,,
1/11/2009,5:45:00 AM,24.48,75.6,,
1/11/2009,6:00:00 AM,23.76,75.6,,
1/11/2009,6:15:00 AM,23.04,74.88,,
1/11/2009,6:30:00 AM,23.04,74.88,,
1/11/2009,6:45:00 AM,23.76,75.6,,
1/11/2009,7:00:00 AM,23.04,75.6,,
1/11/2009,7:15:00 AM,23.76,75.6,,
1/11/2009,7:30:00 AM,23.04,74.16,,
1/11/2009,7:45:00 AM,23.04,74.88,,
1/11/2009,8:00:00 AM,23.76,74.16,,
1/11/2009,8:15:00 AM,22.32,72,,
1/11/2009,8:30:00 AM,23.04,71.28,,
1/11/2009,8:45:00 AM,22.32,70.56,,
1/11/2009,9:00:00 AM,22.32,71.28,,
1/11/2009,9:15:00 AM,22.32,70.56,,
1/11/2009,9:30:00 AM,22.32,71.28,,
1/11/2009,9:45:00 AM,22.32,71.28,,
1/11/2009,10:00:00 AM,21.6,71.28,,
1/11/2009,10:15:00 AM,21.6,70.56,,
1/11/2009,10:30:00 AM,21.6,72,,
1/11/2009,10:45:00 AM,22.32,71.28,,
1/11/2009,11:00:00 AM,22.32,71.28,,
1/11/2009,11:15:00 AM,22.32,71.28,,
1/11/2009,11:30:00 AM,23.04,72,,
1/11/2009,11:45:00 AM,22.32,71.28,,
1/11/2009,12:00:00 PM,21.6,70.56,,
1/11/2009,12:15:00 PM,23.04,70.56,,
1/11/2009,12:30:00 PM,22.32,72,,
1/11/2009,12:45:00 PM,22.32,70.56,,
1/11/2009,1:00:00 PM,23.76,71.28,,
1/11/2009,1:15:00 PM,23.04,73.44,,
1/11/2009,1:30:00 PM,23.76,74.16,,
1/11/2009,1:45:00 PM,23.76,72.72,,
1/11/2009,2:00:00 PM,24.48,72.72,,
1/11/2009,2:15:00 PM,23.76,73.44,,
1/11/2009,2:30:00 PM,23.76,73.44,,
1/11/2009,2:45:00 PM,23.76,72,,
1/11/2009,3:00:00 PM,22.32,69.84,,
1/11/2009,3:15:00 PM,23.04,71.28,,
1/11/2009,3:30:00 PM,23.04,70.56,,
1/11/2009,3:45:00 PM,22.32,71.28,,
1/11/2009,4:00:00 PM,23.04,70.56,,
1/11/2009,4:15:00 PM,22.32,69.84,,
1/11/2009,4:30:00 PM,23.04,71.28,,
1/11/2009,4:45:00 PM,22.32,72.72,,
1/11/2009,5:00:00 PM,23.04,74.88,,
1/11/2009,5:15:00 PM,23.04,74.88,,
1/11/2009,5:30:00 PM,23.04,74.88,,
1/11/2009,5:45:00 PM,22.32,74.16,,
1/11/2009,6:00:00 PM,23.04,74.88,,
1/11/2009,6:15:00 PM,23.04,74.88,,
1/11/2009,6:30:00 PM,23.76,76.32,,
1/11/2009,6:45:00 PM,23.76,75.6,,
1/11/2009,7:00:00 PM,23.76,74.88,,
1/11/2009,7:15:00 PM,23.76,75.6,,
1/11/2009,7:30:00 PM,24.48,75.6,,
1/11/2009,7:45:00 PM,23.76,75.6,,
1/11/2009,8:00:00 PM,23.76,76.32,,
1/11/2009,8:15:00 PM,23.76,75.6,,
1/11/2009,8:30:00 PM,23.76,76.32,,
1/11/2009,8:45:00 PM,23.76,75.6,,
1/11/2009,9:00:00 PM,24.48,75.6,,
1/11/2009,9:15:00 PM,24.48,74.88,,
1/11/2009,9:30:00 PM,25.2,75.6,,
1/11/2009,9:45:00 PM,24.48,75.6,,
1/11/2009,10:00:00 PM,25.2,75.6,,
1/11/2009,10:15:00 PM,25.2,75.6,,
1/11/2009,10:30:00 PM,24.48,75.6,,
1/11/2009,10:45:00 PM,24.48,75.6,,
1/11/2009,11:00:00 PM,24.48,75.6,,
1/11/2009,11:15:00 PM,24.48,74.88,,
1/11/2009,11:30:00 PM,24.48,75.6,,
1/11/2009,11:45:00 PM,24.48,75.6,,
1/12/2009,12:00:00 AM,23.76,74.88,,
1/12/2009,12:15:00 AM,23.76,75.6,,
1/12/2009,12:30:00 AM,23.76,74.88,,
1/12/2009,12:45:00 AM,23.76,75.6,,
1/12/2009,1:00:00 AM,23.76,74.88,,
1/12/2009,1:15:00 AM,24.48,76.32,,
1/12/2009,1:30:00 AM,23.76,75.6,,
1/12/2009,1:45:00 AM,23.76,75.6,,
1/12/2009,2:00:00 AM,23.76,75.6,,
1/12/2009,2:15:00 AM,23.76,75.6,,
1/12/2009,2:30:00 AM,24.48,74.88,,
1/12/2009,2:45:00 AM,23.76,74.88,,
1/12/2009,3:00:00 AM,23.76,74.88,,
1/12/2009,3:15:00 AM,24.48,74.88,,
1/12/2009,3:30:00 AM,23.76,75.6,,
1/12/2009,3:45:00 AM,23.76,75.6,,
1/12/2009,4:00:00 AM,23.76,74.88,,
1/12/2009,4:15:00 AM,23.76,75.6,,
1/12/2009,4:30:00 AM,24.48,78.48,,
1/12/2009,4:45:00 AM,24.48,80.64,,
1/12/2009,5:00:00 AM,25.2,80.64,,
